post_id,author_id,group_id,is_original,is_stolen,created_at,media_type,text,like_count,comment_count,share_count
2691,1262,1784,False,True,2024-08-11,image,Content group 1784 copied post about topic 2,32,7,3
2692,2856,1784,False,True,2024-08-08,video,Content group 1784 copied post about topic 32,30,5,1
2693,2580,1784,False,True,2024-08-07,image,Content group 1784 copied post about topic 3,36,4,6
2694,1329,1785,True,False,2024-07-03,video,Content group 1785 original post about topic 18,48,14,6
2695,1,1786,True,False,2024-08-08,image,Content group 1786 original post about topic 5,39,10,5
2696,2946,1787,True,False,2024-07-30,video,Content group 1787 original post about topic 42,10,2,0
2697,2188,1787,False,True,2024-07-31,image,Content group 1787 copied post about topic 28,17,4,2
2698,360,1788,True,False,2024-08-20,text,Content group 1788 original post about topic 13,14,3,1
2699,334,1788,False,True,2024-08-24,image,Content group 1788 copied post about topic 26,23,5,2
2700,1418,1788,False,True,2024-08-27,image,Content group 1788 copied post about topic 16,8,0,1
2701,2833,1789,True,False,2024-07-01,image,Content group 1789 original post about topic 47,9,2,0
2702,1387,1789,False,True,2024-07-06,text,Content group 1789 copied post about topic 36,6,1,0
2703,2298,1790,True,False,2024-07-21,video,Content group 1790 original post about topic 27,61,15,10
2704,1200,1791,True,False,2024-07-12,video,Content group 1791 original post about topic 35,12,3,2
2705,1010,1791,False,True,2024-07-12,video,Content group 1791 copied post about topic 30,17,3,2
2706,2842,1791,False,True,2024-07-16,video,Content group 1791 copied post about topic 31,8,1,0
2707,1272,1791,False,True,2024-07-19,video,Content group 1791 copied post about topic 17,8,2,1
2708,2769,1792,True,False,2024-08-03,video,Content group 1792 original post about topic 33,2,0,0
2709,900,1792,False,True,2024-08-11,video,Content group 1792 copied post about topic 38,6,1,0
2710,2733,1792,False,True,2024-08-12,image,Content group 1792 copied post about topic 31,4,0,0
2711,1972,1792,False,True,2024-08-11,video,Content group 1792 copied post about topic 23,5,1,0
2712,332,1793,True,False,2024-07-08,video,Content group 1793 original post about topic 21,53,12,3
2713,2897,1794,True,False,2024-08-23,image,Content group 1794 original post about topic 8,21,4,1
2714,2571,1794,False,True,2024-08-28,image,Content group 1794 copied post about topic 10,14,2,1
2715,2799,1794,False,True,2024-08-28,image,Content group 1794 copied post about topic 23,13,2,1
2716,1834,1795,True,False,2024-08-06,video,Content group 1795 original post about topic 12,73,16,10
2717,2234,1796,True,False,2024-07-21,text,Content group 1796 original post about topic 28,23,6,1
2718,2341,1797,True,False,2024-07-21,image,Content group 1797 original post about topic 37,6,0,0
2719,1527,1798,True,False,2024-07-19,video,Content group 1798 original post about topic 1,19,2,2
2720,2610,1799,True,False,2024-08-04,video,Content group 1799 original post about topic 9,8,0,1
2721,2456,1800,True,False,2024-07-04,video,Content group 1800 original post about topic 41,24,6,3
2722,1878,1800,False,True,2024-07-11,video,Content group 1800 copied post about topic 49,23,5,3
2723,1561,1800,False,True,2024-07-08,video,Content group 1800 copied post about topic 48,25,7,2
2724,687,1800,False,True,2024-07-05,image,Content group 1800 copied post about topic 36,33,7,6
2725,997,1801,True,False,2024-08-08,image,Content group 1801 original post about topic 47,8,1,0
2726,2784,1802,True,False,2024-08-11,image,Content group 1802 original post about topic 41,32,8,5
2727,304,1803,True,False,2024-08-01,video,Content group 1803 original post about topic 27,13,1,1
2728,2839,1803,False,True,2024-08-07,video,Content group 1803 copied post about topic 37,7,1,0
2729,519,1804,True,False,2024-07-30,image,Content group 1804 original post about topic 31,34,6,3
2730,1814,1805,True,False,2024-07-14,video,Content group 1805 original post about topic 17,24,3,3
2731,807,1806,True,False,2024-08-22,video,Content group 1806 original post about topic 29,12,2,0
2732,572,1807,True,False,2024-08-25,image,Content group 1807 original post about topic 33,14,1,2
2733,1040,1808,True,False,2024-07-30,image,Content group 1808 original post about topic 2,9,1,0
2734,1640,1809,True,False,2024-08-13,video,Content group 1809 original post about topic 18,25,4,2
2735,1263,1809,False,True,2024-08-20,image,Content group 1809 copied post about topic 12,28,7,2
2736,2060,1810,True,False,2024-07-09,image,Content group 1810 original post about topic 22,9,1,0
2737,178,1811,True,False,2024-07-16,video,Content group 1811 original post about topic 3,27,4,4
2738,1856,1811,False,True,2024-07-23,text,Content group 1811 copied post about topic 4,17,1,2
2739,59,1811,False,True,2024-07-17,video,Content group 1811 copied post about topic 11,25,5,4
2740,2023,1812,True,False,2024-07-26,image,Content group 1812 original post about topic 26,65,14,3
2741,1924,1813,True,False,2024-07-26,text,Content group 1813 original post about topic 2,51,13,9
2742,66,1814,True,False,2024-07-16,image,Content group 1814 original post about topic 23,15,3,1
2743,277,1815,True,False,2024-08-08,image,Content group 1815 original post about topic 37,27,4,5
2744,1273,1816,True,False,2024-08-18,video,Content group 1816 original post about topic 28,16,2,1
2745,2499,1817,True,False,2024-07-23,video,Content group 1817 original post about topic 3,38,4,6
2746,103,1818,True,False,2024-07-08,image,Content group 1818 original post about topic 41,3,0,0
2747,2740,1819,True,False,2024-07-12,video,Content group 1819 original post about topic 46,15,3,1
2748,153,1820,True,False,2024-07-25,video,Content group 1820 original post about topic 15,11,1,0
2749,1130,1821,True,False,2024-07-26,video,Content group 1821 original post about topic 24,15,1,2
2750,2333,1822,True,False,2024-08-07,video,Content group 1822 original post about topic 19,21,4,1
2751,686,1823,True,False,2024-08-18,image,Content group 1823 original post about topic 26,0,0,0
2752,2339,1823,False,True,2024-08-19,video,Content group 1823 copied post about topic 6,0,0,0
2753,26,1824,True,False,2024-07-15,image,Content group 1824 original post about topic 31,11,2,1
2754,1080,1825,True,False,2024-08-06,image,Content group 1825 original post about topic 37,16,3,3
2755,1491,1826,True,False,2024-07-14,text,Content group 1826 original post about topic 11,47,9,4
2756,1819,1827,True,False,2024-07-02,video,Content group 1827 original post about topic 20,4,0,0
2757,1904,1828,True,False,2024-07-17,image,Content group 1828 original post about topic 7,31,6,3
2758,1936,1828,False,True,2024-07-24,image,Content group 1828 copied post about topic 1,12,2,1
2759,287,1828,False,True,2024-07-23,image,Content group 1828 copied post about topic 25,16,2,3
2760,2774,1828,False,True,2024-07-26,text,Content group 1828 copied post about topic 49,12,2,2
2761,1904,1829,True,False,2024-08-13,video,Content group 1829 original post about topic 30,21,5,4
2762,144,1830,True,False,2024-07-09,video,Content group 1830 original post about topic 47,46,5,8
2763,271,1831,True,False,2024-08-17,text,Content group 1831 original post about topic 33,28,5,5
2764,2209,1831,False,True,2024-08-20,image,Content group 1831 copied post about topic 4,32,5,3
2765,2504,1831,False,True,2024-08-24,image,Content group 1831 copied post about topic 30,18,4,3
2766,1246,1831,False,True,2024-08-25,image,Content group 1831 copied post about topic 26,24,2,3
2767,2328,1832,True,False,2024-08-02,image,Content group 1832 original post about topic 45,47,11,3
2768,2621,1833,True,False,2024-08-10,image,Content group 1833 original post about topic 41,28,3,1
2769,1222,1834,True,False,2024-07-20,image,Content group 1834 original post about topic 21,31,3,2
2770,1295,1835,True,False,2024-08-08,text,Content group 1835 original post about topic 4,37,9,6
2771,664,1836,True,False,2024-07-03,video,Content group 1836 original post about topic 30,11,2,1
2772,1874,1836,False,True,2024-07-10,text,Content group 1836 copied post about topic 11,9,2,0
2773,1578,1837,True,False,2024-07-29,image,Content group 1837 original post about topic 36,10,2,1
2774,1452,1837,False,True,2024-08-05,video,Content group 1837 copied post about topic 8,13,2,0
2775,2595,1838,True,False,2024-08-13,video,Content group 1838 original post about topic 25,21,5,3
2776,750,1839,True,False,2024-08-10,image,Content group 1839 original post about topic 47,6,0,1
2777,515,1839,False,True,2024-08-14,video,Content group 1839 copied post about topic 41,8,0,1
2778,2964,1839,False,True,2024-08-12,video,Content group 1839 copied post about topic 21,6,0,0
2779,1485,1839,False,True,2024-08-17,video,Content group 1839 copied post about topic 39,5,0,0
2780,2469,1840,True,False,2024-08-10,video,Content group 1840 original post about topic 44,52,8,5
2781,316,1841,True,False,2024-08-23,text,Content group 1841 original post about topic 19,35,10,3
2782,2403,1842,True,False,2024-07-04,video,Content group 1842 original post about topic 1,14,3,1
2783,1296,1842,False,True,2024-07-07,video,Content group 1842 copied post about topic 39,11,3,1
2784,1068,1842,False,True,2024-07-09,image,Content group 1842 copied post about topic 9,9,2,1
2785,1786,1842,False,True,2024-07-11,image,Content group 1842 copied post about topic 22,9,1,1
2786,1509,1843,True,False,2024-07-15,image,Content group 1843 original post about topic 20,13,1,2
2787,2178,1844,True,False,2024-07-06,video,Content group 1844 original post about topic 7,14,2,1
2788,2900,1845,True,False,2024-08-18,image,Content group 1845 original post about topic 41,7,1,0
2789,1651,1846,True,False,2024-07-05,image,Content group 1846 original post about topic 18,35,6,4
2790,319,1847,True,False,2024-07-01,image,Content group 1847 original post about topic 46,6,1,0
2791,143,1848,True,False,2024-07-05,image,Content group 1848 original post about topic 23,6,0,1
2792,363,1849,True,False,2024-07-10,video,Content group 1849 original post about topic 1,21,3,3
2793,549,1850,True,False,2024-08-17,video,Content group 1850 original post about topic 40,11,1,1
2794,1202,1851,True,False,2024-07-01,video,Content group 1851 original post about topic 31,24,4,3
2795,1153,1851,False,True,2024-07-01,video,Content group 1851 copied post about topic 12,24,6,2
2796,1526,1851,False,True,2024-07-05,image,Content group 1851 copied post about topic 13,13,1,0
2797,2037,1852,True,False,2024-08-10,video,Content group 1852 original post about topic 33,5,1,0
2798,2842,1852,False,True,2024-08-13,image,Content group 1852 copied post about topic 49,5,0,0
2799,1227,1852,False,True,2024-08-13,video,Content group 1852 copied post about topic 1,6,1,1
2800,324,1853,True,False,2024-07-23,video,Content group 1853 original post about topic 22,52,10,2
2801,1086,1854,True,False,2024-07-01,image,Content group 1854 original post about topic 19,5,1,0
2802,2945,1854,False,True,2024-07-03,image,Content group 1854 copied post about topic 21,4,0,0
2803,1430,1854,False,True,2024-07-02,text,Content group 1854 copied post about topic 21,5,1,0
2804,2963,1855,True,False,2024-07-27,image,Content group 1855 original post about topic 29,6,1,0
2805,2236,1856,True,False,2024-07-28,video,Content group 1856 original post about topic 48,8,1,0
2806,917,1857,True,False,2024-08-03,video,Content group 1857 original post about topic 35,32,4,5
2807,2199,1858,True,False,2024-07-17,image,Content group 1858 original post about topic 12,15,2,1
2808,940,1859,True,False,2024-07-20,image,Content group 1859 original post about topic 42,6,0,0
2809,2213,1860,True,False,2024-07-20,video,Content group 1860 original post about topic 28,65,7,8
2810,1598,1861,True,False,2024-07-02,video,Content group 1861 original post about topic 12,32,7,1
2811,2448,1862,True,False,2024-08-05,image,Content group 1862 original post about topic 29,30,4,5
2812,1226,1863,True,False,2024-08-14,image,Content group 1863 original post about topic 31,36,8,1
2813,1423,1863,False,True,2024-08-20,video,Content group 1863 copied post about topic 17,59,16,3
2814,100,1863,False,True,2024-08-17,image,Content group 1863 copied post about topic 3,53,12,7
2815,694,1863,False,True,2024-08-15,image,Content group 1863 copied post about topic 19,20,2,3
2816,1031,1864,True,False,2024-08-04,image,Content group 1864 original post about topic 20,8,1,1
2817,2559,1865,True,False,2024-07-20,video,Content group 1865 original post about topic 16,40,7,3
2818,2517,1865,False,True,2024-07-25,image,Content group 1865 copied post about topic 24,26,4,2
2819,1509,1865,False,True,2024-07-23,video,Content group 1865 copied post about topic 30,53,8,7
2820,576,1866,True,False,2024-07-04,image,Content group 1866 original post about topic 16,9,2,1
2821,1156,1866,False,True,2024-07-11,image,Content group 1866 copied post about topic 17,11,2,1
2822,1536,1866,False,True,2024-07-06,video,Content group 1866 copied post about topic 34,14,1,1
2823,446,1866,False,True,2024-07-08,video,Content group 1866 copied post about topic 44,13,2,0
2824,882,1867,True,False,2024-08-10,text,Content group 1867 original post about topic 6,34,5,2
2825,1550,1868,True,False,2024-08-19,video,Content group 1868 original post about topic 24,22,6,2
2826,2817,1869,True,False,2024-07-12,image,Content group 1869 original post about topic 24,58,17,3
2827,2516,1870,True,False,2024-07-06,video,Content group 1870 original post about topic 3,1,0,0
2828,1691,1870,False,True,2024-07-10,video,Content group 1870 copied post about topic 49,0,0,0
2829,2158,1871,True,False,2024-07-15,text,Content group 1871 original post about topic 17,8,1,0
2830,742,1872,True,False,2024-07-11,video,Content group 1872 original post about topic 32,73,14,4
2831,940,1873,True,False,2024-08-12,image,Content group 1873 original post about topic 40,9,1,1
2832,1260,1874,True,False,2024-07-29,text,Content group 1874 original post about topic 3,66,15,12
2833,2791,1875,True,False,2024-07-29,image,Content group 1875 original post about topic 35,6,1,0
